theory,variant,comparison_scope,direction,benchmark,full_status,variant_status,full_runtime_seconds,variant_runtime_seconds
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-40-48.smt2,sat,timeout,791.1143417358398,1200.0276370048523
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-40-49.smt2,sat,timeout,1047.0571568012238,1200.0161528587341
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-40-50.smt2,sat,timeout,919.0175914764404,1200.016545534134
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-41-47.smt2,sat,timeout,1093.8158388137817,1200.011393070221
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-41-48.smt2,sat,timeout,1078.9350686073303,1200.02232503891
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-42-44.smt2,unsat,timeout,498.4319648742676,1200.011757850647
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-42-45.smt2,sat,timeout,658.0185010433197,1200.0136210918427
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-42-47.smt2,sat,timeout,1094.2947413921356,1200.025197982788
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-42-49.smt2,sat,timeout,1125.8843371868134,1200.0008194446564
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-42-50.smt2,sat,timeout,1153.2500026226044,1200.0028085708618
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-43-43.smt2,sat,timeout,561.1343054771423,1200.000833272934
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-43-45.smt2,sat,timeout,586.7535400390625,1200.006736278534
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-43-46.smt2,sat,timeout,790.9893412590027,1200.0073614120483
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-43-47.smt2,sat,timeout,639.2063398361206,1200.0121297836304
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-43-48.smt2,sat,timeout,718.8798282146454,1200.0323872566223
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-43-49.smt2,sat,timeout,1025.2651932239532,1200.0079627037048
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-44-45.smt2,sat,timeout,585.7660479545593,1200.018000125885
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-44-46.smt2,unsat,timeout,543.9121358394623,1200.0161702632904
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-44-48.smt2,sat,timeout,796.1411461830139,1200.0141949653625
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-44-50.smt2,sat,timeout,946.7867374420166,1200.0072746276855
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-45-47.smt2,sat,timeout,1056.8771283626556,1200.0229847431183
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-45-48.smt2,sat,timeout,1018.9180116653442,1200.0094401836395
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-45-49.smt2,sat,timeout,1188.3485918045044,1200.0019919872284
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-46-46.smt2,sat,timeout,704.791836977005,1200.0067369937897
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-46-48.smt2,sat,timeout,784.881462097168,1200.0098724365234
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-46-49.smt2,sat,timeout,1055.1029181480408,1200.0126519203186
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-47-45.smt2,sat,timeout,682.3240423202515,1200.0162296295166
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-47-47.smt2,sat,timeout,1006.4028599262238,1200.0179722309113
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-47-48.smt2,sat,timeout,972.0372178554535,1200.0154614448547
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-47-49.smt2,sat,timeout,849.9085776805878,1200.0145235061646
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-48-47.smt2,sat,timeout,906.7214872837067,1203.9370324611664
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-48-48.smt2,unsat,timeout,1139.3438379764557,1200.0008223056793
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-48-49.smt2,sat,timeout,853.3548316955566,1200.011902332306
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-49-47.smt2,sat,timeout,1112.793152332306,1200.032800912857
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-49-48.smt2,unsat,timeout,1131.5031752586365,1200.0074832439423
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-5-48.smt2,sat,timeout,772.096204996109,1200.0139555931091
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-5-49.smt2,sat,timeout,690.2797892093658,1200.010794878006
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-5-50.smt2,sat,timeout,1114.5424666404724,1200.013691186905
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-50-47.smt2,sat,timeout,620.1022388935089,1200.0086948871613
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-50-49.smt2,sat,timeout,1146.0239419937134,1200.0121037960052
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-51-47.smt2,unsat,timeout,712.8639669418335,1200.0164902210236
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-51-48.smt2,unsat,timeout,874.4071755409241,1200.03031873703
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-51-49.smt2,sat,timeout,1068.768767118454,1200.002767086029
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-52-47.smt2,unsat,timeout,684.9260263442993,1200.0078847408295
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-52-48.smt2,unsat,timeout,833.3041570186615,1200.0146651268005
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-52-50.smt2,unsat,timeout,970.0586109161377,1200.0219745635986
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-53-48.smt2,unsat,timeout,1121.580046415329,1200.0073132514954
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-53-49.smt2,unsat,timeout,1074.5910332202911,1200.0079247951508
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-53-50.smt2,unsat,timeout,952.6745173931122,1200.0215451717377
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-54-47.smt2,unsat,timeout,636.58611536026,1200.0138351917267
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-54-48.smt2,sat,timeout,749.7263076305389,1200.0120990276337
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-55-47.smt2,unsat,timeout,904.0944776535034,1200.0080177783966
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-55-48.smt2,unsat,timeout,991.3404221534729,1200.026803970337
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-55-49.smt2,unsat,timeout,763.3667371273041,1200.0067174434662
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-55-50.smt2,unsat,timeout,924.3389155864716,1200.0162093639374
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-56-48.smt2,unsat,timeout,731.3925311565399,1200.0141525268555
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-56-50.smt2,sat,timeout,1151.8646397590637,1200.0139644145966
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-57-47.smt2,unsat,timeout,826.2936000823975,1200.0063099861145
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-57-48.smt2,unsat,timeout,607.2715022563934,1200.0094203948975
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-57-50.smt2,unsat,timeout,873.3541717529297,1200.0151348114014
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-58-47.smt2,unsat,timeout,743.6620585918427,1200.0015301704407
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-59-49.smt2,unsat,timeout,820.4771153926849,1200.0008268356323
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-60-48.smt2,unsat,timeout,749.1412036418915,1200.0071141719818
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-60-49.smt2,unsat,timeout,915.155410528183,1200.016620874405
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-60-50.smt2,unsat,timeout,797.622477054596,1200.0049531459808
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-61-50.smt2,unsat,timeout,1021.9229571819305,1200.0169637203217
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-62-50.smt2,unsat,timeout,936.4279716014862,1200.024908065796
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-7-48.smt2,sat,timeout,919.651698589325,1200.0071086883545
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-7-49.smt2,sat,timeout,804.5945823192596,1200.0235166549683
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-7-50.smt2,sat,timeout,1027.9766070842743,1200.0070021152496
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-8-44.smt2,sat,timeout,509.1661615371704,1200.0235707759857
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-8-48.smt2,sat,timeout,727.2548449039459,1200.0090713500977
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-8-49.smt2,sat,timeout,1048.5637068748474,1200.0177273750305
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/checkpass_pwd/prp-8-50.smt2,sat,timeout,1125.1258392333984,1200.0078537464142
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_directories/prp-12-47.smt2,unsat,timeout,667.2169215679169,1200.0037159919739
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_directories/prp-12-50.smt2,unsat,timeout,305.86682057380676,1200.0075104236603
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_directories/prp-5-47.smt2,unsat,timeout,648.5266394615173,1200.0179328918457
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_directories/prp-6-50.smt2,unsat,timeout,360.58508682250977,1200.0262248516083
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_directories/prp-7-50.smt2,unsat,timeout,349.75756883621216,1227.13197183609
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-0-47.smt2,sat,timeout,428.75487899780273,1213.7573688030243
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-0-48.smt2,sat,timeout,539.0052127838135,1200.0517580509186
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-0-50.smt2,sat,timeout,712.3871994018555,1200.0182650089264
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-1-47.smt2,sat,timeout,411.18696308135986,1268.9880492687225
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-1-48.smt2,sat,timeout,731.7243325710297,1222.2590024471283
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-1-50.smt2,sat,timeout,598.4879925251007,1200.005407333374
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-11-50.smt2,unsat,timeout,296.9848802089691,1200.001064300537
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-12-47.smt2,sat,timeout,448.56819248199463,1200.0417022705078
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-12-48.smt2,sat,timeout,375.14245653152466,1204.0016791820526
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-12-49.smt2,sat,timeout,479.2008304595947,1246.1100096702576
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-12-50.smt2,sat,timeout,588.4317457675934,1200.3188924789429
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-13-49.smt2,unsat,timeout,326.66647148132324,1200.0414152145386
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-14-49.smt2,sat,timeout,558.6038944721222,1200.0165476799011
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-14-50.smt2,sat,timeout,369.0356676578522,1200.0113170146942
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-15-46.smt2,sat,timeout,265.9680995941162,1200.0126070976257
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-15-48.smt2,sat,timeout,279.2258517742157,1200.0094509124756
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-15-49.smt2,sat,wrapper-timeout,517.069269657135,1200
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-15-50.smt2,sat,timeout,422.95945835113525,1200.0081326961517
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-18-48.smt2,sat,timeout,429.640611410141,1202.8017375469208
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-18-49.smt2,sat,timeout,389.8906760215759,1200.0033140182495
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-18-50.smt2,sat,timeout,508.6243431568146,1245.3464443683624
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-19-50.smt2,unsat,timeout,473.6042811870575,1200.047842502594
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-2-49.smt2,unsat,timeout,334.0987584590912,1200.0155737400055
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-2-50.smt2,unsat,wrapper-timeout,267.4936492443085,1200
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-20-50.smt2,sat,timeout,642.2044632434845,1200.0051107406616
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-21-47.smt2,sat,timeout,264.40861558914185,1203.502865076065
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-21-48.smt2,sat,timeout,467.4407684803009,1200.0154621601105
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-21-49.smt2,sat,timeout,415.4807233810425,1200.0010879039764
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-21-50.smt2,sat,timeout,603.7405910491943,1200.1298973560333
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-22-49.smt2,unsat,timeout,293.07183361053467,1200.021577835083
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-23-49.smt2,unsat,timeout,326.2945864200592,1203.5568981170654
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-24-48.smt2,sat,timeout,368.84731125831604,1200.0099530220032
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-24-50.smt2,sat,timeout,642.0429685115814,1203.1434125900269
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-25-50.smt2,unsat,timeout,253.7842607498169,1200.0330760478973
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-26-48.smt2,sat,timeout,303.8676509857178,1200.0448982715607
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-26-49.smt2,sat,timeout,587.4587225914001,1207.4764618873596
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-26-50.smt2,sat,timeout,488.3202660083771,1200.021818637848
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-27-46.smt2,sat,timeout,395.9864823818207,1200.0167818069458
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-27-48.smt2,sat,timeout,406.6871385574341,1200.013632774353
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-27-50.smt2,sat,timeout,496.2817807197571,1200.0185940265656
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-28-48.smt2,unsat,timeout,285.2553040981293,1200.0116930007935
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-29-48.smt2,unsat,timeout,258.53328704833984,1200.0078628063202
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-29-50.smt2,unsat,wrapper-timeout,358.2114405632019,1200
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-30-48.smt2,unsat,timeout,269.77627968788147,1200.0212240219116
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-30-49.smt2,unsat,timeout,341.09766840934753,1414.251634836197
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-30-50.smt2,unsat,timeout,392.36549043655396,1200.0143654346466
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-31-46.smt2,sat,timeout,269.72957253456116,1200.1041851043701
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-31-47.smt2,sat,timeout,252.68675231933594,1202.6527163982391
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-31-49.smt2,sat,timeout,491.2870030403137,1229.7488079071045
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-31-50.smt2,sat,timeout,567.9279148578644,1200.0151040554047
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-32-50.smt2,unsat,timeout,315.1947093009949,1200.0010778903961
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-33-50.smt2,unsat,timeout,479.7188546657562,1200.0126428604126
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-34-47.smt2,unsat,timeout,182.14256238937378,1200.026359319687
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-34-50.smt2,unsat,timeout,338.4180123806,1201.218462228775
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-35-49.smt2,sat,wrapper-timeout,402.63993215560913,1200
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-35-50.smt2,sat,timeout,589.5080699920654,1200.0251016616821
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-36-49.smt2,sat,timeout,445.811066865921,1200.0153739452362
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-39-47.smt2,sat,timeout,291.9830460548401,1200.0295839309692
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-39-48.smt2,unsat,timeout,196.58953619003296,1200.0017395019531
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-39-49.smt2,unsat,timeout,254.68726325035095,1200.422952413559
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-39-50.smt2,sat,timeout,351.8378713130951,1200.0150220394135
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-4-46.smt2,sat,wrapper-timeout,409.97587752342224,1200
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-4-48.smt2,sat,timeout,418.7617747783661,1344.352347612381
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-4-49.smt2,sat,timeout,486.4180097579956,1200.0304007530212
QF_LIA,no_bicp,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-4-50.smt2,sat,timeout,600.0803983211517,1200.026819229126
